dim,f,p
11502,210.58996321571632,1.748960679246244e-85
12727,210.57114796790952,1.7775063213207434e-85
10740,210.41865089051447,2.02675536823082e-85
25359,210.4159101556742,2.0315411966665934e-85
25783,210.4159101556742,2.0315411966665934e-85
1171,210.3471333523495,2.1554123526481572e-85
9562,210.31099456648238,2.223501336849412e-85
3233,210.23168431499894,2.3805706688562364e-85
19702,210.19058751836644,2.4662800184852417e-85
19995,210.19058751836644,2.4662800184852417e-85
11443,210.17331414152284,2.503219960169359e-85
13246,210.1119313954464,2.639027495312648e-85
4192,210.0347764299548,2.820238291695251e-85
13168,210.02942472060755,2.83325995358623e-85
12258,210.02942472060755,2.83325995358623e-85
4174,209.97705499348427,2.9639035215410086e-85
10271,209.93938514982293,3.061588309877978e-85
4195,209.91286267440722,3.132292631026093e-85
3223,209.91286267440722,3.132292631026093e-85
3221,209.83128821470152,3.3601632128497233e-85
9287,209.83041110374413,3.362701403418699e-85
9958,209.83041110374413,3.362701403418699e-85
8576,209.70162688638885,3.7569890707039556e-85
7972,209.70162688638885,3.7569890707039556e-85
13631,209.68035872587498,3.826417566250544e-85
11042,209.48597025190855,4.523575348031989e-85
15758,209.439599286018,4.7078556031911007e-85
2407,209.3193778711014,5.221372816667383e-85
25357,209.284256732486,5.381710404895272e-85
25780,209.284256732486,5.381710404895272e-85
11517,209.19717020721714,5.8008653500867e-85
13241,209.18485499658658,5.862719585270626e-85
15084,209.13129592448547,6.139494361306945e-85
1066,208.98197847462995,6.982127111602436e-85
1265,208.9596190726209,7.117905271925681e-85
4981,208.8959015617508,7.51950127266124e-85
4887,208.8959015617508,7.51950127266124e-85
6998,208.84941264660202,7.82674632708791e-85
7479,208.84941264660202,7.82674632708791e-85
183,208.8187875189648,8.035980686244625e-85
280,208.8187875189648,8.035980686244625e-85
81,208.8187875189648,8.035980686244625e-85
9909,208.6814671835133,9.045169682090253e-85
5043,208.57698024324444,9.897219677453396e-85
5247,208.57698024324444,9.897219677453396e-85
12393,208.49876330941643,1.0587218423945433e-84
15426,208.45556147504442,1.0988757464026375e-84
15090,208.41141753484538,1.141480063238027e-84
6163,208.4090765394639,1.1437850135337195e-84
12390,208.3126401463908,1.2428965982644997e-84
13240,208.3126401463908,1.2428965982644997e-84
15116,208.16896843374414,1.4067189743466482e-84
11853,208.14551679671106,1.4354402869988103e-84
423,208.01687745454495,1.6037489215143602e-84
8052,207.9840764863194,1.649737439237312e-84
6159,207.93359473204848,1.7231071733642153e-84
6541,207.93359473204848,1.7231071733642153e-84
2666,207.784207533987,1.9599182620388958e-84
880,207.7014638495247,2.1048292441232168e-84
1172,207.68501774718902,2.13488471483907e-84
1566,207.67229856990411,2.158423399732627e-84
16843,207.60116567561147,2.2949350146145456e-84
1103,207.51925926295513,2.46285899982888e-84
2659,207.46912399907632,2.571657296678782e-84
882,207.19702540919388,3.251722342337904e-84
2771,206.90032738404312,4.199980208462488e-84
14243,206.64566970736155,5.231804462043163e-84
14007,206.64566970736155,5.231804462043163e-84
14127,206.64566970736155,5.231804462043163e-84
1468,206.62001712140955,5.348879496561568e-84
2643,206.51512919042875,5.855488152815166e-84
15981,206.30816526681306,7.000323758103503e-84
16289,206.30816526681306,7.000323758103503e-84
4185,206.15539205593444,7.986808155686946e-84
3216,206.15539205593444,7.986808155686946e-84
1276,206.11604865752446,8.262643201450767e-84
687,206.04403492288046,8.792461084616859e-84
8635,206.02111976620358,8.968081609218211e-84
3088,205.97287194796203,9.34941217284071e-84
4100,205.97287194796203,9.34941217284071e-84
25629,205.94795165125268,9.55268420723018e-84
24821,205.94795165125268,9.55268420723018e-84
2089,205.6150356387861,1.2732989445934734e-83
2095,205.57332305739106,1.3199871846593859e-83
38,205.4971681542731,1.4096901331579288e-83
240,205.4971681542731,1.4096901331579288e-83
140,205.4971681542731,1.4096901331579288e-83
2633,205.4617621051,1.453447985864094e-83
20906,205.4587354922999,1.4572510137917876e-83
20500,205.4587354922999,1.4572510137917876e-83
16801,205.37723491231756,1.5634897266231696e-83
184,205.3068000965759,1.661527940708037e-83
281,205.3068000965759,1.661527940708037e-83
82,205.3068000965759,1.661527940708037e-83
6552,205.18974205402256,1.8382578190939843e-83
5516,205.1780609514889,1.856894471433446e-83
8045,205.06850368171743,2.041157387256722e-83
21119,205.0325137323864,2.1055963370196655e-83
21625,205.0325137323864,2.1055963370196655e-83
6381,205.02474054283402,2.1197791767509333e-83
11846,205.01979875708534,2.1288455526069966e-83
5375,204.86095529067885,2.4418859574402214e-83
3226,204.8342505198568,2.498864995451937e-83
4199,204.80238414104576,2.5686010142785637e-83
11035,204.56065835188423,3.1650614333947562e-83
20124,204.5500924052382,3.194084356878187e-83
19821,204.5500924052382,3.194084356878187e-83
1854,204.47719973768437,3.401697908025804e-83
2221,204.47719973768437,3.401697908025804e-83
3219,204.43810307370714,3.5185633530218476e-83
4188,204.43810307370714,3.5185633530218476e-83
1288,204.2858477412643,4.0132610342541756e-83
3610,204.12151209473018,4.625609159071176e-83
4620,204.12151209473018,4.625609159071176e-83
5160,204.11396578022257,4.655872307705057e-83
7001,204.1016082576609,4.7058584654515036e-83
15206,203.88837008995424,5.658137983319615e-83
26571,203.87867833416038,5.705732546613103e-83
27449,203.87867833416038,5.705732546613103e-83
22238,203.84800958909767,5.858997571227325e-83
22814,203.84800958909767,5.858997571227325e-83
1117,203.52992887519792,7.713169243976945e-83
2665,203.44958079893578,8.267991952825167e-83
2076,203.43683287745623,8.359618914010294e-83
1178,203.35863335516936,8.944349796664466e-83
17805,203.29736661157142,9.430923724351706e-83
18817,203.29736661157142,9.430923724351706e-83
22815,203.10771927744227,1.1111485417012049e-82
22272,203.10771927744227,1.1111485417012049e-82
83,203.10730024307998,1.1115512457241261e-82
185,203.10730024307998,1.1115512457241261e-82
282,203.10730024307998,1.1115512457241261e-82
15356,203.09671038156392,1.1217770371552246e-82
8353,203.09122181966634,1.1271138944254936e-82
19309,203.0037955726788,1.2156322101734865e-82
19513,203.0037955726788,1.2156322101734865e-82
1096,202.9157583139165,1.3118011338506962e-82
1278,202.89449610559598,1.3361466853754728e-82
6759,202.86916020433847,1.3657478072096124e-82
9296,202.8041742415084,1.4447094355340197e-82
913,202.73102528890885,1.5390684980405148e-82
9977,202.69254429451738,1.5911582128372923e-82
1768,202.64240516885172,1.661685088410975e-82
10745,202.59067137669382,1.7377359880088177e-82
827,202.50729017400874,1.867709839506598e-82
19773,202.4449056734025,1.971277991124003e-82
20080,202.4449056734025,1.971277991124003e-82
5813,202.33408392084002,2.1696370615619517e-82
1090,202.1953378884262,2.4463729906124292e-82
15787,202.18549069072628,2.4673062900599041e-82
8574,202.0110651467995,2.869280104621565e-82
7970,202.0110651467995,2.869280104621565e-82
6364,201.84130590398055,3.3233534225641995e-82
16540,201.77375318449555,3.523449533992248e-82
15596,201.7447899993246,3.6128922251612624e-82
14621,201.72235319789854,3.6837394426768646e-82
1937,201.702817741111,3.7465566314309087e-82
428,201.695528058728,3.77027062905939e-82
8949,201.64443246827676,3.940759697981985e-82
16956,201.48646051572166,4.5182222495973477e-82
18818,201.36414168084156,5.022918907302316e-82
17953,201.36414168084156,5.022918907302316e-82
20903,201.27822217775093,5.410804229950665e-82
20497,201.27822217775093,5.410804229950665e-82
2480,201.19606874763375,5.809692761992273e-82
19171,201.17158187898164,5.934184560205242e-82
19077,201.17158187898164,5.934184560205242e-82
1881,201.12744636217056,6.165351797237938e-82
385,201.0953346065566,6.339186694864765e-82
434,201.0763847925071,6.444062932743712e-82
19116,201.04101112021584,6.644504034458555e-82
19019,201.04101112021584,6.644504034458555e-82
23071,201.00612971590255,6.848264857867083e-82
22464,201.00612971590255,6.848264857867083e-82
7261,200.89275403057428,7.554753009440406e-82
15315,200.7317693199688,8.685021933864674e-82
25625,200.7271749737125,8.719650367546102e-82
24817,200.7271749737125,8.719650367546102e-82
9197,200.71016823506847,8.849040021292958e-82
9908,200.71016823506847,8.849040021292958e-82
16814,200.67557356113483,9.118201311516605e-82
19079,200.6423880694369,9.384095141542685e-82
19027,200.6423880694369,9.384095141542685e-82
13263,200.5181126053091,1.0450641691896415e-81
2674,200.4206314050831,1.1371470472360219e-81
5076,200.39223683582932,1.1654656431006925e-81
21221,200.28785053169295,1.2757756894944776e-81
21672,200.28785053169295,1.2757756894944776e-81
14687,200.26267355664373,1.3039094950792532e-81
1771,200.25454815340873,1.3131210338655986e-81
2046,200.1245313248895,1.4696972425350426e-81
12384,200.07680866933995,1.5317439296435735e-81
3231,200.06792684448624,1.5435777466308913e-81
15603,199.92312023993227,1.7499426909805731e-81
15831,199.92312023993227,1.7499426909805731e-81
6762,199.58552666561707,2.34472248001704e-81
14009,199.5014589623696,2.5219608262715573e-81
14245,199.5014589623696,2.5219608262715573e-81
14129,199.5014589623696,2.5219608262715573e-81
25623,199.48658309119756,2.55469155660472e-81
24815,199.48658309119756,2.55469155660472e-81
16049,199.48037904925775,2.5684673442229403e-81
684,199.43787616966992,2.6648634326515013e-81
7758,199.4201753963137,2.7060688310703543e-81
19117,199.26502625001186,3.095649870475551e-81
19020,199.26502625001186,3.095649870475551e-81
17465,199.25561800338707,3.121003056566333e-81
18386,199.25561800338707,3.121003056566333e-81
27357,199.0382962055944,3.768127745263475e-81
26447,199.0382962055944,3.768127745263475e-81
742,199.03703931899173,3.7722366170477937e-81
1388,199.03392456300034,3.7824383602568605e-81
14134,199.01018577133397,3.861102463442789e-81
14250,199.01018577133397,3.861102463442789e-81
14014,199.01018577133397,3.861102463442789e-81
15309,198.90776468093853,4.219707148658733e-81
1092,198.88994268759583,4.285428020352654e-81
1167,198.88195042586875,4.315232253905802e-81
4888,198.70038845212866,5.051108101740394e-81
4187,198.68713655124694,5.109496545573136e-81
3218,198.68713655124694,5.109496545573136e-81
2699,198.68415910474147,5.122707957703596e-81
1097,198.65324170456574,5.261930495414031e-81
14609,198.63782184892403,5.332775738346825e-81
1727,198.60895383279342,5.467983902648635e-81
429,198.54444188854433,5.78266623919219e-81
5804,198.50222419372676,5.998347311170224e-81
5535,198.50222419372676,5.998347311170224e-81
433,198.41593566405425,6.464546265784746e-81
4173,198.3940411377744,6.588497834199607e-81
3092,198.3293906654029,6.968559079776401e-81
4104,198.3293906654029,6.968559079776401e-81
624,198.29809229936228,7.160358851204011e-81
26611,198.21927644878454,7.667082043742358e-81
27367,198.21927644878454,7.667082043742358e-81
607,198.19729131049743,7.814724913933544e-81
6543,198.10321408616448,8.479331003918204e-81
4980,198.10016914732472,8.501762058383004e-81
7495,198.063574296018,8.776035247214409e-81
8619,197.96808746210453,9.53412012131094e-81
25923,197.93005579271656,9.85400357495714e-81
25100,197.93005579271656,9.85400357495714e-81
5515,197.82324820400495,1.0810971300683618e-80
4872,197.76312364683093,1.1390028098240956e-80
11514,197.74788160648578,1.154169107893069e-80
19540,197.7084857698433,1.1943120532083698e-80
19339,197.7084857698433,1.1943120532083698e-80
436,197.68411861504504,1.2198376685023604e-80
6160,197.65519857742956,1.2508420896257952e-80
15074,197.49439963575483,1.4381829694027361e-80
6184,197.379968018715,1.5883713175030792e-80
6542,197.379968018715,1.5883713175030792e-80
1774,197.25570126834606,1.7692991572944146e-80
15199,197.24266384166248,1.7894380853547027e-80
1051,197.21471949725134,1.833379929457381e-80
502,197.20898269768125,1.8425336594204735e-80
4180,197.06410653737544,2.0894940752921957e-80
9554,197.05425170038976,2.1074491927077855e-80
10263,197.05425170038976,2.1074491927077855e-80
1322,196.90531990925658,2.3983794440622126e-80
13255,196.68164667466985,2.9125505970681166e-80
12378,196.68164667466985,2.9125505970681166e-80
23748,196.64595927718102,3.004233642708415e-80
24457,196.64595927718102,3.004233642708415e-80
24092,196.64548823963383,3.0054628821813948e-80
23381,196.64548823963383,3.0054628821813948e-80
3236,196.64297804799114,3.0120220778859213e-80
4730,196.62866610895674,3.0496941753415594e-80
19169,196.60934879062503,3.1012903471272787e-80
19061,196.60934879062503,3.1012903471272787e-80
27360,196.57597838953572,3.1924885665333557e-80
26450,196.57597838953572,3.1924885665333557e-80
17270,196.5495537184156,3.2666050214720095e-80
18284,196.5495537184156,3.2666050214720095e-80
16835,196.53457949722699,3.309366884395223e-80
21813,196.47085614583804,3.497696015045571e-80
21301,196.47085614583804,3.497696015045571e-80
19455,196.42886581746208,3.6276203842381205e-80
19264,196.42886581746208,3.6276203842381205e-80
13622,196.42069010119016,3.653473520578505e-80
12718,196.42069010119016,3.653473520578505e-80
4723,196.3994995244992,3.721343646733174e-80
1856,196.3567849375132,3.8620112013385084e-80
4170,196.1041172529463,4.809942730180744e-80
1165,196.08221190924323,4.902358927264657e-80
7441,195.94604941882574,5.518027718836871e-80
6934,195.94604941882574,5.518027718836871e-80
5475,195.93790865583665,5.557197284697479e-80
2657,195.82429755593907,6.133791246880191e-80
15313,195.81396501848636,6.189111696380546e-80
2408,195.799837021092,6.265562079168268e-80
5780,195.72273157863316,6.699763702388011e-80
9956,195.60417500039276,7.426863530361388e-80
9286,195.60417500039276,7.426863530361388e-80
4982,195.50070087654814,8.125719779119819e-80
25228,195.49882333304166,8.138990596628438e-80
26039,195.49882333304166,8.138990596628438e-80
7492,195.31595232381906,9.541179564169905e-80
5249,195.29737049158524,9.69654354077404e-80
5045,195.29737049158524,9.69654354077404e-80
1689,195.28080179234453,9.837209586210716e-80
6486,195.15935428816036,1.093257812579044e-79
6508,195.09560005270583,1.1555627333294667e-79
6103,195.09560005270583,1.1555627333294667e-79
13913,195.0598206634333,1.1920728076501829e-79
5803,194.9706507128172,1.2881669800550653e-79
20567,194.9222165305677,1.3435724955054339e-79
20909,194.9222165305677,1.3435724955054339e-79
19479,194.81318919106693,1.4771766615823744e-79
19342,194.81318919106693,1.4771766615823744e-79
16685,194.75880780592718,1.54870704372824e-79
22155,194.73825155156453,1.576639586557146e-79
22759,194.73825155156453,1.576639586557146e-79
15305,194.6883859734515,1.6465116551940447e-79
22768,194.6624129936681,1.6841241020524096e-79
22267,194.6624129936681,1.6841241020524096e-79
20699,194.6475193409644,1.7060788229705488e-79
20294,194.6475193409644,1.7060788229705488e-79
1921,194.64639780126618,1.7077436340270494e-79
19131,194.58444491603055,1.8022769157185635e-79
19043,194.58444491603055,1.8022769157185635e-79
7490,194.51189517668544,1.9196581685401e-79
2667,194.50531955204622,1.930668059172699e-79
3773,194.46674637937076,1.9965375773959644e-79
7435,194.38067097578494,2.151747404087284e-79
6929,194.38067097578494,2.151747404087284e-79
1578,194.23785577909348,2.4363624566586282e-79
5186,194.22480142807174,2.46418684930158e-79
11174,194.09068511244996,2.7691294272883934e-79
5351,194.08246541106178,2.789002061267207e-79
5150,194.08246541106178,2.789002061267207e-79
2697,193.90684173088985,3.249431112646144e-79
9963,193.8164192952368,3.515410369351926e-79
5779,193.75935568225282,3.69436845990104e-79
5474,193.75935568225282,3.69436845990104e-79
7478,193.72209238993653,3.81612283946702e-79
7030,193.72209238993653,3.81612283946702e-79
19664,193.6798881525204,3.9588781706416157e-79
19969,193.6798881525204,3.9588781706416157e-79
420,193.67158045254112,3.9876022232850946e-79
